stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,zone_id
218,"3640","7th & Park",35.621461,-120.689872,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=218",5
220,"3620","Creston & Capitol Hill",35.628809,-120.680846,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=220",5
221,"3621","Creston & Bolen",35.627456,-120.674145,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=221",5
222,"3622","Daniel Lewis Middle School",35.624513,-120.668260,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=222",5
223,"3546","Creston & Melody",35.623064,-120.662328,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=223",5
224,"3624","Creston & Oak Meadow",35.619365,-120.659290,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=224",5
225,"3625","Sherwood & Creston",35.615646,-120.658604,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=225",5
226,"3611","Sherwood & Quail Run",35.615726,-120.653177,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=226",5
227,"3626","Fontana & Linne",35.613548,-120.650252,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=227",5
228,"3627","Airport & Turtle Creek",35.611252,-120.644398,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=228",5
229,"3631","Scott @ Paso Robles Senior Center",35.608534,-120.656234,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=229",5
230,"3632","Creston & Cedarwood",35.606890,-120.659118,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=230",5
231,"3634","Rambouillet & Torrey Pines",35.606488,-120.668430,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=231",5
232,"3636","Paso Robles High School",35.615874,-120.670717,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=232",5
234,"3527","El Camino Real & Santa Cruz",35.524066,-120.703597,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=234",9
235,"3555","El Camino Real & Atalaya",35.520325,-120.703141,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=235",9
236,"3526","El Camino Real & Atalaya",35.520236,-120.702924,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=236",9
237,"3556","El Camino Real & Del Rio",35.512902,-120.697411,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=237",9
238,"3557","El Camino Real & San Benito",35.506865,-120.692689,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=238",9
239,"3558","El Camino Real & Maya",35.501984,-120.687143,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=239",9
240,"3559","K Mart",35.499558,-120.683547,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=240",9
241,"3560","El Camino Real & San Anselmo",35.497549,-120.681657,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=241",9
242,"3561","El Camino Real & Rosario",35.490575,-120.673052,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=242",9
243,"3562","El Camino Real & Entrada",35.488833,-120.669550,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=243",9
244,"3563","El Camino Real & Highway 41",35.484711,-120.663087,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=244",9
246,"3564","El Camino Real & Pueblo",35.480052,-120.658080,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=246",9
247,"3565","El Camino Real & Junipero",35.475855,-120.655322,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=247",9
248,"3566","El Camino Real & Plata",35.472828,-120.653923,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=248",9
249,"3567","El Camino Real @ Santa Rosa",35.467481,-120.650386,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=249",9
250,"3568","El Camino Real & El Bordo",35.464464,-120.647471,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=250",9
251,"3569","El Camino Real & Maple",35.461691,-120.645125,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=251",9
252,"3581","Grand & McCollum",35.294090,-120.653012,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=252",7
253,"3539","Grand & McCollum",35.294289,-120.653282,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=253",7
254,"3540","Grand & Wilson",35.291075,-120.653343,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=254",7
256,"3888","Grand @ AM PM",35.120717,-120.585880,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=256",6
257,"3805","Grand & Halcyon",35.118855,-120.591279,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=257",6
258,"3806","Grand & Alder",35.118934,-120.594415,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=258",6
259,"3807","Grand & Elm",35.120665,-120.600812,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=259",6
260,"3808","Grand & Courtland",35.121002,-120.607220,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=260",6
261,"3809","Grand & 16th",35.121186,-120.611830,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=261",6
262,"3810","Grand & 13th",35.121373,-120.615592,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=262",6
263,"3784","West Grand Ave & Nth 6th St",35.121767,-120.623841,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=263",6
264,"3785","Grand & 2nd",35.121993,-120.628589,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=264",6
265,"3786","Highway 1 & Le Sage",35.124149,-120.630715,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=265",6
266,"3878","Highway 1 & Le Sage",35.123908,-120.630807,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=266",6
267,"3879","Grand & 3rd",35.121722,-120.627300,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=267",6
268,"3861","Grand & 7th",35.121505,-120.622850,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=268",6
269,"3832","Grand & 13th",35.121164,-120.615735,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=269",6
270,"3815","Grand & 16th",35.120983,-120.611948,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=270",6
271,"3862","Grand & Oak Park",35.120801,-120.608232,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=271",6
272,"3863","Grand & Elm",35.120499,-120.601791,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=272",6
273,"3864","Grand & Alder",35.118548,-120.593406,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=273",6
274,"3865","Grand & Branch",35.122006,-120.582030,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=274",6
275,"3842","Traffic & Firefighters Park",35.121136,-120.577681,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=275",6
276,"3866","Arroyo Grande City Hall",35.124232,-120.577198,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=276",6
277,"3803","Grand & Branch",35.121971,-120.582416,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=277",6
278,"3889","Halcyon Park & Ride",35.122760,-120.589812,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=278",6
281,"3845","Oak Park & Ramona",35.121790,-120.609230,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=281",6
282,"3846","Oak Park & Long Branch",35.119654,-120.609369,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=282",6
287,"3849","Elm & Paul",35.104262,-120.600542,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=287",6
288,"3850","Highway 1 & 25th",35.098224,-120.602100,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=288",6
289,"3851","Highway 1 & 21st",35.098243,-120.608930,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=289",6
291,"3854","13th & Highway 1",35.101663,-120.615812,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=291",6
296,"3783","Ramona Garden Park",35.122622,-120.620011,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=296",6
297,"3787","Dolliver & Frady",35.134127,-120.635660,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=297",6
298,"3877","Dolliver @ Butterfly Tree",35.128499,-120.631953,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=298",6
299,"3876","Pismo Coast Village",35.134697,-120.636536,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=299",6
300,"3788","Dolliver & Pomeroy",35.140551,-120.641145,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=300",6
301,"3875","Dolliver & Hinds",35.139752,-120.640460,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=301",6
302,"3789","Dolliver & San Luis",35.143580,-120.644000,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=302",6
303,"3874","Dolliver & Bay",35.145369,-120.644890,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=303",6
304,"3831","Price & Stimson",35.140580,-120.638888,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=304",6
305,"3872","Price & Hinds",35.140903,-120.638967,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=305",6
306,"3873","Price & Wadsworth",35.143718,-120.642118,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=306",6
307,"3790","Price & Harbor View",35.147214,-120.646026,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=307",6
309,"3791","Lighthouse Inn North",35.149566,-120.651741,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=309",6
310,"3795","Shell Beach & Seacliff",35.163022,-120.686202,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=310",6
311,"3796","Shell Beach & Terrace",35.159668,-120.677438,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=311",6
312,"3797","Shell Beach & Cuyama",35.158796,-120.675246,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=312",6
313,"3798","Shell Beach & Cliff",35.155230,-120.666070,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=313",6
316,"3792","Mattie & Foothill",35.153803,-120.660601,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=316",6
317,"3793","Pismo Beach City Hall",35.157011,-120.668586,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=317",6
318,"3794","Mattie & Valencia",35.161853,-120.680686,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=318",6
319,"3799","James Way & 4th",35.137308,-120.621042,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=319",6
320,"3800","James Way & Ridge",35.137076,-120.614726,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=320",6
321,"3801","James Way & Oak Park",35.134137,-120.606425,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=321",6
322,"3821","Branch & Vernon",35.122458,-120.585023,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=322",6
323,"3867","South County Library",35.123892,-120.590345,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=323",6
324,"3868","Carl's Junior",35.130264,-120.604824,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=324",6
325,"3869","James Way & Oak Park",35.134320,-120.606456,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=325",6
326,"3870","James Way & Ridge",35.137202,-120.614716,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=326",6
327,"3871","James Way & 4th",35.137429,-120.621390,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=327",6
334,"3760","Cayucos & Ocean",35.449881,-120.905448,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=334",3
335,"3761","Ardath & Green",35.550337,-121.072635,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=335",1
336,"3751","Ardath & Green",35.550360,-121.072401,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=336",1
337,"3762","Burton & Lucille",35.551288,-121.080099,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=337",1
338,"3750","Burton & Ardath",35.550925,-121.080036,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=338",1
339,"3749","Burton & Burton Cir",35.556184,-121.082757,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=339",1
340,"3763","Burton & Yorkshire",35.557179,-121.082162,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=340",1
341,"3748","Burton & Patterson",35.557999,-121.080708,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=341",1
342,"3777","Burton & Main",35.563739,-121.082531,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=342",1
343,"3747","Burton & Main",35.563622,-121.082626,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=343",1
344,"3746","Bluebird Inn",35.563285,-121.085694,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=344",1
345,"3765","Main & Bluebird Inn",35.563308,-121.086140,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=345",1
346,"3766","Main & Tamson",35.562936,-121.092055,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=346",1
347,"3745","Main & Tamson",35.562806,-121.092081,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=347",1
348,"3744","Main & Cambria Drive",35.564661,-121.096388,"http://slo.connexionz.net/RTT/Public/Transit.aspx?page=text&plt=348",1
